gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754380943194637075e+06,4.694352393803115003e+06,3.314068235628030263e+06,1.324962851223386029e-01,-1.220960622147010260e-01,-1.997847645271514927e-01
-2.754379213530408219e+06,4.694357032075928524e+06,3.314059875083918683e+06,-2.239309894849161181e-02,2.032818341275106633e-01,-2.358848052590071798e-01
-2.754381924650373403e+06,4.694360972858755849e+06,3.314055589229929261e+06,5.392886479179581638e-02,-2.655870340123671347e-02,3.165619290987959356e-01
-2.754382798331827857e+06,4.694357819732126780e+06,3.314062341438179836e+06,-4.473653635451194099e-02,-5.004293510954641033e-02,3.762955008990196970e-01
-2.754381562634102535e+06,4.694355885745353065e+06,3.314054576381969266e+06,9.730739481712671890e-02,-3.375097233434602717e-02,1.537797179155388043e-02
-2.754383294692348223e+06,4.694359200598561205e+06,3.314062134411229752e+06,7.442954464913112411e-02,8.117449178682932531e-02,8.400739405701773688e-02
-2.754380057441072538e+06,4.694352509320392273e+06,3.314061524075602181e+06,-1.582083146041938365e-02,1.084690404956176746e-01,1.771361359602622865e-01
-2.754378169919177424e+06,4.694356664449252188e+06,3.314068404324178118e+06,-1.292485976417405424e-01,-3.464815568506428994e-02,-3.460157992857087941e-03
-2.754381078956005629e+06,4.694359270675444975e+06,3.314060637717016507e+06,-1.091472631188425829e-01,-1.402849630222625932e-01,-1.048457528664694521e-01
-2.754382114686495159e+06,4.694357169782211073e+06,3.314063193534385879e+06,-5.370232866749116707e-02,-2.945943663866495976e-03,-1.596760242253106588e-01
-2.754384962145643774e+06,4.694356021523496136e+06,3.314056669629436452e+06,-2.054309056107493908e-03,6.269920164903068638e-02,1.640394044705590082e-01
-2.754382443439321127e+06,4.694357709701850079e+06,3.314062654678732157e+06,-2.331226099152965137e-01,7.502084344505965952e-02,4.937848837526245815e-02
-2.754385900584651157e+06,4.694352447183090262e+06,3.314055126948279794e+06,-1.257256638748474598e-01,-2.184713893478463231e-01,-2.324673567052479642e-02
-2.754382319571217988e+06,4.694357671706628986e+06,3.314057804220198188e+06,-2.852317966231882745e-02,6.755113379578751853e-02,1.420757887233269623e-01
