accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.042641547529660900e-02,1.469091979790900469e-02,-9.782889043192703582e+00
1.141121874256733823e-02,-1.505238528878319500e-02,-9.882875155464740047e+00
-9.269329906528030183e-02,1.747593686391626889e-03,-9.814153008213196472e+00
-6.481704428472712110e-02,1.222826798378506656e-02,-9.785976049966405910e+00
-2.980649198495047628e-02,-4.554278629060572181e-02,-9.875615652825983304e+00
2.580758045440420534e-02,2.623885139712106313e-03,-9.896943037119763531e+00
7.531776075058581321e-02,-4.946060529213402307e-02,-9.787373808987343438e+00
1.411133543385225536e-02,-1.027124859627758131e-02,-9.727127522859426279e+00
4.834314423628655738e-02,-1.932971555151364674e-03,-9.834940449026630560e+00
5.738501775188526582e-02,-8.120909270765735294e-03,-9.791333614438494592e+00
9.686279214556155204e-02,-6.979487112027404905e-02,-9.754912320620709565e+00
-3.425875525666088883e-02,-3.674356545856689860e-02,-9.687182870546024560e+00
-4.215338389078302633e-02,2.218040853969019746e-02,-9.737610792385948955e+00
-9.196982848522298679e-03,-2.740169877018666655e-03,-9.859643838395749427e+00
2.318418174906486384e-02,3.414543715544846036e-02,-9.736058621112322342e+00
4.302643408070241926e-02,7.260999986386055052e-03,-9.849258907537523200e+00
-1.216443069715397078e-03,-3.710161434216604354e-02,-9.755573984870764548e+00
-1.453676671952242039e-02,-1.782265918018543019e-02,-9.695996874765894447e+00
6.103232268548151873e-02,-5.403867666779525389e-03,-9.845231546368285791e+00
3.973031312168841256e-03,4.771085809577696978e-03,-9.668299090734908674e+00
-1.138047426204587438e-02,4.049413693618487270e-02,-9.865203679122878100e+00
-5.985775687133527284e-02,1.171195582325497142e-01,-9.872496827639706041e+00
-4.252058197520378752e-02,-1.919686476375422057e-02,-9.742338865988118712e+00
-4.474895542525707259e-02,1.295877611178030721e-02,-9.734752857268659909e+00
-2.958007008406944582e-02,-3.859583679638012993e-02,-9.777229823821325994e+00
2.974937902409691224e-03,-4.723923846784093897e-03,-9.840156539216518894e+00
-9.174556163126824926e-02,4.257295713520152514e-02,-9.834639486355893467e+00
2.834091575398448720e-02,1.043688325081078110e-02,-9.746149785030398860e+00
2.700689096243801685e-02,-4.243715999936306660e-02,-9.698321344938237942e+00
3.539422131699108270e-02,6.212949805506207124e-02,-9.743807206544543575e+00
-7.893199082052800367e-03,-2.274493483618375902e-02,-9.853774025753700982e+00
4.194421365641739369e-02,-1.435831388282509183e-02,-9.732799406146066090e+00
-5.229434848524827650e-02,2.179419747594625242e-02,-9.986741924125215775e+00
4.087835382151395330e-02,1.136412458415957637e-02,-9.686608942597002780e+00
4.138210981865775295e-02,-2.179228037329690448e-02,-9.835990616503391237e+00
4.167884063789179666e-02,-6.619281846025759641e-02,-9.762125029875992510e+00
3.982862780546155002e-02,-6.622833211353915117e-02,-9.948563663033572979e+00
4.054682144600518789e-02,-1.856800649122895006e-03,-9.730302922153452272e+00
6.423776417283338057e-03,5.452991416752960181e-03,-9.833621790166088061e+00
-4.423776552470111249e-03,4.671280580720271747e-02,-9.903373447540415597e+00
-7.234552772252969555e-02,-8.131173268727498807e-03,-9.839334733925522158e+00
1.918148070398755997e-02,3.447963083691133607e-02,-9.766060183416078289e+00
-1.741651049480370458e-02,-3.440751935981701572e-03,-9.850808482179076009e+00
3.675139256185497999e-02,-4.128161393049910310e-02,-9.718292565270894912e+00
-1.977982137612725039e-02,-7.016736510406296201e-02,-9.755879164717930152e+00
3.585666674475176952e-02,1.002334940194820126e-02,-9.824864722155858487e+00
5.921950012738577164e-03,-1.017136623775095720e-02,-9.709707577100598286e+00
-3.813958582978456413e-02,-4.567021491019758461e-02,-9.844329910436666609e+00
8.703352014951130922e-02,9.964583165352322927e-03,-9.874855635486552430e+00
2.583713796292347667e-02,-1.393783830486309931e-02,-9.783688769771412552e+00
-2.852667110569248772e-03,-2.810467406755757722e-02,-9.804073784632885591e+00
-3.683357521887391239e-02,-1.230904730938128452e-02,-9.843265417498333392e+00
-5.945799932303513086e-02,-5.459572558276643700e-02,-9.725627975818554205e+00
5.014291429393771815e-02,1.260015391936279705e-02,-9.778418900907860589e+00
2.710093160686867855e-02,-2.576837556624988340e-02,-9.810240346430441960e+00
7.986019770120444949e-02,1.429495567399248490e-03,-9.743803797322176052e+00
5.562667925537876680e-03,1.022447134230310313e-02,-9.882030622008480591e+00
4.439384622161427624e-02,8.345262006334330795e-02,-9.759192926050054950e+00
1.796543560795787683e-02,-3.152221637291784812e-02,-9.778637036235082292e+00
